Observation Date,Temperature,Salinity,Dissolved Oxygen,On/Off,Probability
2014-02-21,15.944,34.4647,5.627999999999999,0,0.0096
2014-02-21,14.3551,34.4703,6.1714,0,0.005
2014-02-21,16.0245,34.5137,5.066,0,0.0107
2014-02-21,14.1081,34.484,5.7714,0,0.0049
2014-02-21,12.4612,34.4408,6.0,0,0.0026
2014-02-21,12.2219,34.3813,6.2857,0,0.0023
2014-02-21,15.1962,34.3208,5.71,0,0.0073
2014-02-21,16.3828,34.4656,5.5729999999999995,0,0.0113
2014-02-21,16.7687,34.5263,5.7379999999999995,0,0.0125
2014-02-22,13.222999999999999,34.4224,5.8857,0,0.0035
2014-02-22,13.9702,34.455,5.8857,0,0.0046
2014-02-22,14.7541,34.4638,5.7714,0,0.0061
2014-02-22,15.0799,34.5437,5.7714,0,0.0069
2014-02-22,15.558,34.5392,5.5429,0,0.0084
2014-02-23,15.2469,34.4835,5.4857,0,0.0076
2014-02-23,15.5935,34.5129,5.5143,0,0.0086
2014-02-24,15.0184,34.3695,5.7429,0,0.0068
2014-02-24,13.69,34.1962,5.7429,0,0.0043
2014-02-24,12.7351,34.3982,5.78,0,0.003
2014-02-24,12.8721,34.3995,5.73,0,0.0032
2014-02-24,13.8892,34.5059,5.71,0,0.0046
2014-02-24,14.0395,34.5191,5.59,0,0.0049
2014-02-24,12.5507,34.1885,6.0571,0,0.0027
2014-02-25,13.0217,34.2516,5.8286,0,0.0033
2014-02-25,13.2804,34.4398,5.64,0,0.0037
2014-02-25,13.6974,34.472,5.55,0,0.0044
2014-02-25,13.3138,34.2717,5.7143,0,0.0037
2014-02-25,13.7056,34.4766,5.53,0,0.0044
2014-02-25,14.0262,34.324,5.8,0,0.0048
2014-02-25,13.1594,34.4392,5.73,0,0.0035
2014-02-25,12.7623,34.4517,5.72,0,0.0031
2014-02-25,12.8235,34.4747,5.69,0,0.0031
2014-02-25,12.8305,34.4366,5.65,0,0.0032
2014-02-25,12.8865,34.441,5.65,0,0.0032
2014-02-25,13.9445,34.4247,5.9143,0,0.0045
2014-02-25,12.620999999999999,34.449,5.7,0,0.0029
2014-02-25,13.225999999999999,34.4772,5.76,0,0.0036
2014-02-25,13.2836,34.4001,5.9143,0,0.0036
2014-02-25,13.2006,34.4642,5.64,0,0.0036
2014-02-25,11.274000000000001,34.3096,5.97,0,0.0017
2014-02-25,10.4576,34.2499,6.09,0,0.0013
2014-02-25,11.1114,34.2026,5.93,0,0.0017
2014-02-25,11.290999999999999,34.2139,5.9,0,0.0018
2014-02-25,10.9749,34.1976,5.9,0,0.0016
2014-02-25,11.085999999999999,34.2055,5.93,0,0.0016
2014-02-26,11.0569,34.1832,5.84,0,0.0017
2014-02-26,11.0157,34.1824,5.84,0,0.0016
2014-02-26,13.1666,34.4435,5.61,0,0.0036
2014-02-26,12.9915,34.4695,5.71,0,0.0033
2014-02-26,12.3003,34.431999999999995,5.82,0,0.0026
2014-02-26,12.1885,34.4382,5.82,0,0.0025
2014-02-26,11.0948,34.3728,6.01,0,0.0016
2014-02-26,11.1991,34.3979,6.02,0,0.0017
2014-02-26,12.0195,34.426,5.85,0,0.0023
2014-02-26,13.0439,34.4454,5.68,0,0.0034
2014-02-26,12.9716,34.4505,5.74,0,0.0033
2014-02-26,11.0269,34.187,5.92,0,0.0016
2014-02-26,11.0065,34.1929,5.93,0,0.0016
2014-02-26,11.0508,34.1869,5.89,0,0.0016
2014-02-26,11.3852,34.3214,6.05,0,0.0018
2014-02-26,10.8016,34.222,6.03,0,0.0015
2014-02-27,10.0436,34.2103,6.42,0,0.0011
2014-02-27,9.8978,34.249,6.41,0,0.001
2014-02-27,10.841,34.226,5.91,0,0.0015
2014-02-27,10.9568,34.2172,5.93,0,0.0016
2014-02-27,10.9719,34.2066,5.87,0,0.0016
2014-02-27,12.5216,34.4041,5.46,0,0.0029
2014-02-27,12.4343,34.4092,5.93,0,0.0026
2014-02-27,11.482000000000001,34.3804,6.06,0,0.0019
2014-02-27,11.5913,34.3481,6.05,0,0.0019
2014-02-27,8.8045,34.174,6.56,0,0.0007
2014-02-27,9.7482,34.1841,6.26,0,0.001
2014-02-27,11.1452,34.3296,6.03,0,0.0017
2014-02-27,10.7977,34.3564,6.17,0,0.0014
2014-02-27,9.6541,34.2483,6.27,0,0.0009
2014-02-27,8.8716,34.1577,6.51,0,0.0007
2014-03-01,8.2069,34.1367,6.37,0,0.0006
2014-03-01,9.6864,34.2681,6.17,0,0.001
2014-03-01,9.8771,34.2375,6.09,0,0.001
2014-03-01,9.5425,34.168,6.11,0,0.0009
2014-03-01,9.6026,34.1668,6.11,0,0.0009
2014-03-01,9.5159,34.203,6.14,0,0.0009
2014-03-01,7.4985,34.117,6.72,0,0.0004
2014-03-01,10.7477,34.2535,5.95,0,0.0015
2014-03-01,10.5661,34.2891,6.06,0,0.0013
2014-03-01,12.2633,34.4486,5.81,0,0.0025
2014-03-03,8.1688,34.1504,6.76,0,0.0005
2014-03-03,9.3698,34.2613,6.27,0,0.0008
2014-03-03,7.1209,34.0855,6.77,0,0.0004
2014-03-03,7.4833,34.1728,6.64,0,0.0004
2014-03-03,9.6288,34.2454,6.18,0,0.0009
2014-03-03,9.4174,34.2426,6.15,0,0.0009
2014-03-04,8.1746,34.1608,6.35,0,0.0006
2014-04-01,6.0329,31.4124,7.9579,0,0.0002
2014-04-01,6.7677,31.5837,7.7405,0,0.0003
2014-04-01,7.5384,31.761,7.755,0,0.0004
2014-04-01,8.1483,32.0611,7.9724,0,0.0004
2014-04-01,8.5921,31.985,7.8564,0,0.0005
2014-04-02,8.756,32.048,7.7695,0,0.0006
2014-04-02,8.6643,32.1096,7.6825,0,0.0006
2014-04-02,8.5696,32.1823,7.8419,0,0.0005
2014-04-02,8.1901,32.0209,7.8854,0,0.0005
2014-04-02,6.5846,31.8496,7.8854,0,0.0003
2014-04-02,7.355,31.6122,8.6247,0,0.0003
2014-04-07,7.8099,31.6558,8.5667,0,0.0004
2014-04-07,7.3784,31.9574,8.1028,0,0.0003
2014-04-07,7.609,32.0737,7.6679999999999975,0,0.0004
2014-04-07,8.63,32.2603,7.8564,0,0.0005
2014-04-07,8.7213,32.2488,7.6679999999999975,0,0.0006
2014-04-07,8.6992,32.1842,7.9289,0,0.0005
2014-04-07,9.292,32.4726,7.7405,0,0.0007
2014-04-07,9.2934,32.4935,7.6825,0,0.0007
2014-04-08,8.8846,32.3488,7.3491,0,0.0006
2014-04-08,7.9643,32.1761,7.6245,0,0.0004
2014-04-08,7.9155,31.823,8.4362,0,0.0004
2014-04-08,8.7664,32.3446,7.6389999999999985,0,0.0006
2014-04-09,10.3523,33.1055,7.2766,0,0.0011
2014-04-09,10.2653,32.6761,7.523,0,0.001
2014-04-09,9.9978,32.6081,7.2331,0,0.001
2014-04-09,11.0127,33.2635,7.2186,0,0.0013
2014-04-09,10.9195,32.9335,7.4796,0,0.0013
2014-04-09,12.3426,33.9752,6.8418,0,0.0022
2014-04-09,11.7034,33.6407,6.8273,0,0.0018
2014-04-09,12.5801,33.8022,6.9432,0,0.0024
2014-04-11,14.3928,34.4168,6.4,0,0.0049
2014-04-11,14.8679,34.4911,6.3429,0,0.0058
2014-04-11,15.5797,34.5607,6.0,0,0.0079
2014-04-11,14.1465,34.4501,6.0571,0,0.0047
2014-04-11,13.1361,34.3323,6.5714,0,0.0031
2014-04-12,15.8971,34.597,5.6286,0,0.0094
2014-04-12,16.3745,34.6319,5.7143,0,0.0109
2014-04-12,15.0615,34.515,6.0,0,0.0066
2014-04-12,13.8607,34.3413,6.6,0,0.004
2014-04-12,13.2538,34.2633,6.2571,0,0.0034
2014-04-12,15.8188,34.5661,6.4286,0,0.0081
2014-04-12,15.8593,34.561,6.3429,0,0.0083
2014-04-15,16.4023,34.6286,5.6857,0,0.0111
2014-04-15,17.3036,34.6753,5.7429,0,0.0151
2014-04-15,12.2147,34.0124,6.7,0,0.0022
2014-04-15,13.0259,34.3623,6.39,0,0.003
2014-04-15,10.8128,34.1961,6.67,0,0.0013
2014-04-15,11.9885,34.2887,6.6,0,0.002
2014-04-15,17.9184,34.6602,5.8571,0,0.0183
2014-04-15,12.3246,34.3226,6.49,0,0.0023
2014-04-15,11.492,34.274,6.48,0,0.0017
2014-04-15,17.861,34.6517,5.7714,0,0.0182
2014-04-15,9.7051,34.1374,6.8,0,0.0009
2014-04-16,13.0174,34.4157,6.11,0,0.0032
2014-04-16,16.6229,34.6381,5.7429,0,0.0119
2014-04-16,11.1196,34.2213,6.49,0,0.0015
2014-04-16,10.8576,34.2065,6.51,0,0.0014
2014-04-16,11.5321,34.2656,6.5,0,0.0018
2014-04-16,12.3761,34.3137,6.47,0,0.0024
2014-04-16,13.7062,34.3852,6.41,0,0.0039
2014-04-16,12.6786,34.3374,6.47,0,0.0027
2014-04-16,13.690999999999999,34.3805,6.51,0,0.0038
2014-04-16,13.630999999999998,34.3533,6.86,0,0.0035
2014-04-16,13.6372,34.3876,6.44,0,0.0037
2014-04-16,13.6589,34.3957,6.37,0,0.0038
2014-04-16,13.7542,34.3879,6.3,0,0.004
2014-04-16,13.459000000000001,34.3709,6.81,0,0.0033
2014-04-16,13.6349,34.3856,6.47,0,0.0037
2014-04-17,14.5586,34.3984,6.1,0,0.0055
2014-04-17,14.3149,34.4053,5.89,0,0.0052
2014-04-17,14.8518,34.4927,5.91,0,0.0062
2014-04-17,14.7531,34.4797,5.89,0,0.006
2014-04-17,14.7438,34.4978,5.84,0,0.0061
2014-04-17,13.8814,34.448,5.82,0,0.0045
2014-04-17,14.5334,34.4552,5.95,0,0.0055
2014-04-17,12.6391,34.2298,6.67,0,0.0025
2014-04-17,12.7569,34.1946,6.62,0,0.0027
2014-04-17,12.3725,34.2012,6.65,0,0.0023
2014-04-18,14.3188,34.4686,6.14,0,0.005
2014-04-18,14.4831,34.485,5.96,0,0.0054
2014-04-18,14.1089,34.3852,6.01,0,0.0047
2014-04-18,13.9073,34.3706,6.01,0,0.0044
2014-04-18,14.0054,34.3616,5.21,0,0.0052
2014-04-21,14.1827,34.3907,6.08,0,0.0048
2014-04-21,14.2795,34.3771,6.01,0,0.005
2014-04-21,14.5307,34.438,5.77,0,0.0057
2014-04-21,14.7571,34.4901,5.91,0,0.006
2014-04-21,13.0653,34.3798,6.33,0,0.0031
2014-04-21,13.5685,34.3641,6.2,0,0.0038
2014-04-21,13.808,34.4099,6.15,0,0.0042
2014-04-21,13.9446,34.4625,6.09,0,0.0044
2014-04-21,14.3866,34.4545,5.92,0,0.0053
2014-04-21,13.3198,34.3438,6.22,0,0.0035
2014-04-22,13.4298,34.408,6.04,0,0.0037
2014-04-22,12.7323,34.306999999999995,6.31,0,0.0028
2014-04-22,14.6542,34.4839,5.86,0,0.0059
2014-04-22,15.8806,34.5875,5.85,0,0.009
2014-04-22,15.4495,34.543,5.77,0,0.0078
2014-04-22,15.0888,34.4713,5.92,0,0.0068
2014-04-22,14.7339,34.4136,6.06,0,0.0058
2014-04-22,15.9014,34.5293,6.0286,0,0.0088
2014-04-22,14.5359,34.0655,6.1429,0,0.0054
2014-04-22,14.9865,34.4333,6.07,0,0.0064
2014-04-22,14.9221,34.4233,5.9,0,0.0064
2014-04-22,15.4942,34.5404,6.07,0,0.0076
2014-04-22,15.9348,34.5797,5.93,0,0.0091
2014-04-22,16.0095,34.5642,6.21,0,0.0089
2014-04-23,15.5835,34.5448,6.03,0,0.0079
2014-04-23,13.5693,33.6512,6.4,0,0.0037
2014-04-23,15.3916,34.5379,5.83,0,0.0076
2014-04-23,15.536,34.5397,5.75,0,0.0081
2014-04-23,14.6705,34.346,5.8857,0,0.0059
2014-04-23,15.9518,34.5998,5.8,0,0.0093
2014-04-23,14.833,34.4233,5.69,0,0.0064
2014-04-23,15.2157,34.4748,6.0857,0,0.0069
2014-04-23,15.5656,34.5128,5.8,0,0.0081
2014-04-23,15.4495,34.4638,5.7429,0,0.0079
2014-04-23,14.0694,34.1954,6.0286,0,0.0047
2014-05-02,17.4529,34.3485,5.647,0,0.0162
2014-05-02,17.3854,34.3681,5.71,0,0.0157
2014-05-02,16.3181,33.744,5.768,0,0.0109
2014-05-02,14.6872,32.4773,6.398,0,0.0058
2014-05-02,14.5106,31.9991,6.7810000000000015,0,0.0052
2014-05-02,14.466,31.9604,7.127999999999999,0,0.0048
2014-05-02,14.445,31.9846,6.935,0,0.0049
2014-05-02,13.8929,32.0852,7.0760000000000005,0,0.0039
2014-05-02,13.6198,32.5837,6.117000000000001,0,0.0041
2014-05-03,13.1083,32.7371,5.9060000000000015,0,0.0035
2014-05-03,12.682,32.2987,5.956,0,0.003
2014-05-03,12.4978,32.1828,5.9879999999999995,0,0.0029
2014-05-03,13.3472,32.0153,6.44,0,0.0036
2014-05-03,13.5913,31.8732,6.558,0,0.0039
2014-05-03,14.8118,32.8199,6.117000000000001,0,0.0062
2014-05-03,15.1901,33.1072,6.068,0,0.0071
2014-05-03,14.8734,32.6724,6.261,0,0.0062
2014-05-03,17.2725,34.4156,5.574,0,0.0154
2014-05-03,18.173,34.5264,5.5089999999999995,0,0.0212
2014-05-03,18.1693,34.4883,4.593,0,0.0244
2014-05-03,19.2842,34.5987,5.307,0,0.0321
2014-05-04,19.221,34.5941,5.279,0,0.0315
2014-05-04,18.2231,34.5375,5.379,0,0.022
2014-05-04,17.9818,34.5769,5.42,0,0.0201
2014-05-04,17.6527,34.5096,5.468,0,0.0178
2014-05-05,15.139000000000001,33.4712,5.979,0,0.007
2014-05-06,15.3881,33.7806,5.867000000000001,0,0.0077
2014-05-06,16.4165,34.3081,5.651,0,0.0113
2014-05-06,13.6703,32.4854,6.3,0,0.0041
2014-05-06,13.6167,32.0081,6.474,0,0.0039
2014-05-06,13.3558,31.7794,6.782,0,0.0034
2014-05-06,13.2306,31.7915,6.522,0,0.0034
2014-06-05,13.0232,31.3594,7.4226,0,0.0028
2014-06-05,15.6344,31.5432,7.2052,0,0.0073
2014-06-05,17.0872,31.5663,7.2341,0,0.012
2014-06-05,17.7692,31.4124,6.8137,0,0.0164
2014-06-05,17.5146,31.54,6.6977,0,0.0152
2014-06-05,17.7844,31.7159,6.6543,0,0.0168
2014-06-06,18.0789,31.6624,6.6398,0,0.0186
2014-06-06,18.5292,31.6681,6.7412,0,0.0215
2014-06-06,18.3854,31.5796,6.7992,0,0.0203
2014-06-06,15.5209,31.47300000000001,7.4806,0,0.0067
2014-06-06,16.0623,31.4107,7.2631,0,0.0084
2014-06-07,19.689,30.7705,6.9587,0,0.0318
2014-06-07,18.1632,32.0149,7.2486,0,0.0173
2014-06-07,19.2349,31.6795,6.6398,0,0.0278
2014-06-07,20.1397,31.6635,6.7412,0,0.0374
2014-06-07,19.3852,31.8854,6.7122,0,0.0288
2014-06-07,19.0448,31.8715,6.5818,0,0.0262
2014-06-08,18.8904,32.0167,6.7557,0,0.024
2014-06-08,18.9537,31.9517,6.6253,0,0.0251
2014-06-08,19.5024,32.5389,7.2631,0,0.0271
2014-06-08,18.7842,32.7775,8.249,0,0.018
2014-06-08,19.6604,31.6556,7.1907,0,0.0296
2014-06-08,18.9905,33.3108,7.7416,0,0.0207
2014-06-08,17.6823,34.1438,5.47,0,0.0182
2014-06-08,18.1293,34.2366,5.37,0,0.0215
2014-06-08,18.4396,34.1472,5.3,0,0.0243
2014-06-08,18.5626,34.0848,5.39,0,0.025
2014-06-08,18.3137,34.2323,5.37,0,0.0229
2014-06-08,18.0032,34.2307,5.42,0,0.0204
2014-06-08,17.6978,34.255,5.68,0,0.0176
2014-06-09,17.5688,34.3583,5.65,0,0.0169
2014-06-09,18.8493,34.4294,5.16,0,0.0284
2014-06-09,18.6259,34.4265,5.34,0,0.0256
2014-06-09,18.2944,34.1964,5.37,0,0.0228
2014-06-09,18.1994,34.2364,5.3,0,0.0223
2014-06-09,19.2059,32.615,6.8862,0,0.0259
2014-06-09,17.9874,34.1369,5.36,0,0.0206
2014-06-09,19.9804,32.1862,6.6977,0,0.0352
2014-06-09,17.566,34.1891,5.53,0,0.0173
2014-06-09,19.994,32.2863,7.2869,0,0.0322
2014-06-09,18.2143,34.2132,5.37,0,0.0222
2014-06-09,18.5326,34.2487,5.28,0,0.0251
2014-06-09,18.4574,34.2121,5.29,0,0.0244
2014-06-09,20.6762,31.5179,6.1547,0,0.0492
2014-06-09,20.116,32.2733,6.1111,0,0.0402
2014-06-09,19.1663,32.8207,6.9385,0,0.0252
2014-06-09,17.6297,34.1791,5.43,0,0.0179
2014-06-09,17.7413,34.1649,5.41,0,0.0187
2014-06-09,17.9091,34.2285,5.38,0,0.0199
2014-06-09,19.9621,32.2361,6.6482,0,0.0352
2014-06-09,18.5822,34.117,5.39,0,0.0252
2014-06-10,18.8203,34.1869,5.26,0,0.0278
2014-06-10,19.7449,33.1091,6.7498,0,0.0314
2014-06-10,18.9393,34.4207,5.17,0,0.0292
2014-06-10,18.8311,34.4104,5.22,0,0.028
2014-06-10,18.9458,34.408,5.23,0,0.029
2014-06-10,18.8521,34.4031,5.19,0,0.0283
2014-06-10,18.9586,34.4088,5.22,0,0.0292
2014-06-10,18.9024,34.3986,5.3,0,0.0283
2014-06-10,18.8854,34.3992,5.3,0,0.0281
2014-06-10,19.0185,34.4306,5.34,0,0.0293
2014-06-10,19.4731,34.3914,5.2,0,0.035
2014-06-10,19.512999999999998,34.4286,5.14,0,0.0358
2014-06-10,19.7726,34.2082,5.16,0,0.0392
2014-06-10,19.3297,34.0857,5.58,0,0.0317
2014-06-10,19.1127,34.1182,5.32,0,0.0306
2014-06-10,18.9846,34.1462,5.33,0,0.0292
2014-06-13,19.5744,33.7635,5.2857,0,0.0364
2014-06-13,21.0842,33.8216,5.0857,0,0.0623
2014-06-13,20.5391,33.7679,5.3714,0,0.0498
2014-06-13,18.7479,34.0043,5.7429,0,0.0253
2014-06-13,20.4088,33.8848,5.3143,0,0.0479
2014-06-13,20.774,33.3841,5.2857,0,0.0552
2014-06-14,21.0607,32.7462,5.2857,0,0.0617
2014-06-14,19.6018,33.8524,5.6857,0,0.0345
2014-06-14,19.6154,33.8611,5.7143,0,0.0345
2014-06-14,19.2625,33.8486,5.8286,0,0.03
2014-06-14,19.9012,33.4412,5.7143,0,0.0384
2014-06-14,21.4613,33.0938,5.0286,0,0.0726
2014-06-14,19.3358,33.9327,5.55,0,0.032
2014-06-14,19.4734,33.8615,5.53,0,0.0338
2014-06-14,20.5416,33.7549,5.34,0,0.0501
2014-06-14,20.6337,33.9315,5.43,0,0.0508
2014-06-14,20.262999999999998,33.9635,5.42,0,0.0448
2014-06-15,19.9649,34.344,5.38,0,0.0403
2014-06-15,19.8368,34.3734,5.32,0,0.0389
2014-06-15,19.5788,34.4005,5.44,0,0.035
2014-06-15,19.5576,34.2819,5.55,0,0.0342
2014-06-15,19.7773,34.3514,5.38,0,0.0378
2014-06-15,20.367,34.3359,5.37,0,0.0463
2014-06-15,21.6333,33.3362,5.3429,0,0.0729
2014-06-15,21.9915,32.7696,5.2571,0,0.0842
2014-06-15,22.1686,31.974,5.1429,0,0.0925
2014-06-15,21.9381,32.2622,5.1429,0,0.0852
2014-06-16,21.3825,33.194,4.7714,0,0.0732
2014-06-16,20.8421,34.1885,5.26,0,0.0555
2014-06-16,20.8348,33.8773,5.31,0,0.0554
2014-06-16,20.2235,33.8112,5.56,0,0.0435
2014-06-16,20.5476,33.7853,5.62,0,0.0481
2014-06-16,20.8759,33.7962,5.4,0,0.0555
2014-06-16,20.5892,33.7863,5.5,0,0.0497
2014-06-17,19.685,33.8495,5.64,0,0.0357
2014-06-17,19.8424,33.8336,5.59,0,0.038
2014-06-17,18.5195,33.9219,5.99,0,0.0226
2014-06-17,20.8131,33.847,5.28,0,0.0553
2014-06-17,19.6289,34.2696,5.34,0,0.0362
2014-06-17,20.8034,34.1306,5.27,0,0.0548
2014-06-17,20.3254,34.2236,5.25,0,0.0466
2014-06-17,20.7944,33.6927,5.24,0,0.0555
2014-06-17,19.9667,33.8783,5.57,0,0.0397
2014-06-17,17.7352,34.0061,5.47,0,0.0186
2014-06-19,20.6718,32.1036,5.7143,0,0.0517
2014-06-19,21.0609,31.5786,5.7429,0,0.0595
2014-06-20,20.843000000000004,30.4022,6.0,0,0.0549
2014-06-20,21.6681,31.7868,5.2857,0,0.0773
2014-06-20,22.4198,32.5177,5.1143,0,0.0993
2014-06-20,21.0429,32.6408,5.7143,0,0.0577
2014-06-20,22.0836,32.7583,5.5714,0,0.0829
2014-06-20,18.7522,33.7236,5.4571,0,0.0267
2014-08-07,20.1972,31.3979,5.562,1,0.0459
2014-08-07,23.1654,31.5992,5.8044,1,0.1167
2014-08-07,24.7331,31.6309,5.4336,1,0.1963
2014-08-07,24.1876,31.6473,5.89,1,0.1577
2014-08-08,24.8176,31.2931,5.5192,1,0.2004
2014-08-08,24.3203,31.5334,5.7616,1,0.1673
2014-08-08,23.943,31.43,5.4193,1,0.1568
2014-08-08,24.0798,31.5923,5.8187,1,0.1543
2014-08-08,24.8236,31.9069,5.5905,1,0.1963
2014-08-08,23.6124,32.0792,5.8614,1,0.1316
2014-08-08,23.3372,31.5914,5.619,1,0.1264
2014-08-10,23.9574,31.4263,5.947,1,0.1468
2014-08-10,22.4249,32.4431,6.0754,1,0.0868
2014-08-11,24.261999999999997,32.3947,5.619,1,0.1642
2014-08-11,25.156999999999996,32.137,6.2322,1,0.198
2014-08-11,25.2497,31.9223,5.6047,1,0.2208
2014-08-11,24.6014,31.8719,5.7759,1,0.1799
2014-08-11,24.8539,31.9729,5.5477,1,0.1988
2014-08-12,24.81900000000001,31.9259,5.4479,1,0.1995
2014-08-12,24.6788,32.0034,5.3623,1,0.1934
2014-08-12,23.874000000000002,31.8116,5.4764,1,0.1511
2014-08-12,22.0359,32.6677,5.1769,1,0.0866
2014-08-12,18.4348,32.7357,5.291,1,0.0252
2014-08-13,23.2832,33.2305,4.23,1,0.1444
2014-08-13,23.5388,33.0045,4.22,1,0.157
2014-08-13,23.8219,33.3761,4.23,1,0.1691
2014-08-13,22.3736,33.8209,4.25,1,0.107
2014-08-15,23.706,33.0898,5.48,1,0.1392
2014-08-15,23.7915,33.0904,5.52,1,0.1421
2014-08-15,23.6726,33.4529,5.45,1,0.1372
2014-08-15,22.3425,33.5443,5.25,1,0.0926
2014-08-15,21.983,33.5121,5.77,1,0.0765
2014-08-15,24.2736,32.9077,5.09,1,0.1745
2014-08-16,24.0928,33.8165,5.04,1,0.1631
2014-08-16,23.9553,32.9021,5.04,1,0.1599
2014-08-16,23.7869,33.4559,5.12,1,0.1485
2014-08-16,23.9139,31.4299,5.4193,1,0.1554
2014-08-16,24.5183,31.7121,5.4906,1,0.1829
2014-08-16,23.639,33.72,5.13,1,0.1409
2014-08-16,24.8071,31.9258,5.6047,1,0.1949
2014-08-16,23.4894,33.7985,5.25,1,0.1321
2014-08-16,23.4814,33.6915,5.13,1,0.1343
2014-08-16,25.1528,30.5456,5.3766,1,0.2277
2014-08-16,22.605999999999998,33.6362,5.42,1,0.0981
2014-08-16,25.0116,31.0707,5.6333,1,0.2097
2014-08-16,23.982,33.4431,5.06,1,0.1588
2014-08-16,25.2552,30.9079,5.3908,1,0.232
2014-08-16,23.9334,33.1149,5.04,1,0.1581
2014-08-16,24.3395,31.2523,5.6475,1,0.1719
2014-08-16,24.2648,33.1747,5.05,1,0.1739
2014-08-16,23.6552,33.3306,5.0,1,0.1454
2014-08-16,24.4514,30.939,5.7188,1,0.1772
2014-08-17,23.1397,33.3078,5.18,1,0.1211
2014-08-17,23.447,33.3603,5.05,1,0.1354
2014-08-17,23.0684,33.2995,5.11,1,0.1196
2014-08-17,24.4001,32.551,5.01,1,0.1845
2014-08-17,23.1137,33.4347,5.49,1,0.1147
2014-08-17,23.8175,33.4832,5.3,1,0.1462
2014-08-17,23.6717,33.3484,5.58,1,0.1351
2014-08-17,23.5751,33.3534,5.48,1,0.1329
2014-08-17,23.3645,32.323,5.49,1,0.1275
2014-08-17,23.0927,32.3111,5.77,1,0.1127
2014-08-17,23.7201,32.3326,5.46,1,0.1427
2014-08-17,23.4664,32.4613,5.21,1,0.1362
2014-08-17,24.4096,32.6618,5.0,1,0.1847
2014-08-17,23.1908,33.2636,5.08,1,0.1249
2014-08-17,23.2297,33.2845,5.12,1,0.1257
2014-08-18,23.4538,32.8281,5.16,1,0.1354
2014-08-18,23.4417,32.8383,5.05,1,0.1369
2014-08-18,24.5652,32.9239,4.81,1,0.1968
2014-08-18,24.4146,32.9634,4.97,1,0.1845
2014-08-18,23.8817,33.1904,5.02,1,0.1558
2014-08-18,23.1253,33.0536,5.02,1,0.124
2014-08-18,24.0815,32.5629,5.04,1,0.1673
2014-08-18,23.3032,32.3072,5.05,1,0.1329
2014-08-18,23.031999999999996,31.927,5.18,1,0.1211
2014-08-18,22.5699,31.9904,5.3,1,0.1028
2014-08-19,23.2792,31.6705,5.33,1,0.1289
2014-08-19,23.1799,31.881,5.31,1,0.1247
2014-08-19,23.729,31.9072,5.27,1,0.1483
2014-08-19,23.6091,32.0969,5.07,1,0.1463
2014-08-20,23.5923,31.8521,5.06,1,0.1466
2014-08-20,23.6752,32.5896,5.1,1,0.1469
2014-08-20,24.534000000000002,32.9909,4.91,1,0.1923
2014-08-20,24.0694,32.4381,4.96,1,0.169
2014-08-20,24.2787,32.4822,5.05,1,0.1774
2014-08-20,23.2025,30.5572,5.07,1,0.134
2014-08-20,23.0326,30.4838,4.7714,1,0.1327
2014-08-20,23.7468,32.2062,4.9143,1,0.1553
2014-08-22,24.1321,31.7354,4.9714,1,0.1747
2014-08-22,23.905,32.0824,5.4571,1,0.1519
2014-08-22,24.368000000000002,32.2057,5.0571,1,0.1831
2014-08-22,24.4172,31.9741,5.0571,1,0.1867
2014-08-23,26.9943,33.8164,4.6,1,0.3692
2014-08-23,23.468000000000004,32.0356,5.0286,1,0.1411
2014-08-23,23.831,32.0008,5.0,1,0.1582
2014-08-23,23.764,32.1047,4.8857,1,0.157
2014-08-23,25.1363,31.903000000000002,4.7429,1,0.2378
2014-08-23,25.7915,33.463,4.7143,1,0.2747
2014-08-23,25.2743,33.1487,5.2286,1,0.2267
2014-08-23,27.1232,33.7359,3.7429,1,0.4128
2014-08-24,27.6215,33.5402,4.8286,1,0.4155
2014-08-24,26.9706,33.4386,4.6,1,0.3697
2014-08-24,26.6685,33.1048,4.6857,1,0.3441
2014-08-27,25.9213,31.7152,4.7714,1,0.2921
2014-08-27,25.6478,29.9193,4.9143,1,0.2778
2014-08-27,26.5126,30.4971,5.247999999999998,1,0.3281
2014-08-27,26.5464,30.4431,5.226,1,0.3318
2014-08-27,25.2294,30.6354,5.0857,1,0.2403
2014-08-27,26.4626,30.3689,5.205,1,0.3265
2014-08-27,26.2122,29.7429,5.435,1,0.3032
2014-08-27,25.4655,30.0376,5.0286,1,0.2609
2014-08-27,26.8187,30.3803,5.2570000000000014,1,0.3529
2014-08-27,26.0775,30.089000000000002,5.3770000000000024,1,0.2931
2014-08-27,25.5373,30.4391,3.9429,1,0.2982
2014-08-27,26.0033,29.76,5.587999999999999,1,0.2828
2014-08-27,26.3224,29.3369,5.45,1,0.3134
2014-08-27,25.8761,29.3645,5.523,1,0.2779
2014-08-28,25.4888,29.7564,5.577000000000001,1,0.2475
2014-08-28,25.3208,29.8502,5.45,1,0.2398
2014-08-28,25.8876,28.897,5.35,1,0.2869
2014-08-28,25.7756,29.2462,5.315,1,0.278
2014-08-28,25.8772,29.4676,5.346,1,0.283
2014-08-28,25.6079,30.7707,5.23,1,0.2606
2014-08-28,25.2258,33.1645,5.0857,1,0.2276
2014-08-28,22.4263,31.9392,4.6857,1,0.1072
2014-09-01,24.8109,29.2298,5.7589999999999995,1,0.2032
